;codigNomeMateria;codigoTurma;ano;semestre;professor;cargahoraria;horario;vagasOfertadas;vagasOcupadas;local;horarioSeparado;percDisciplina;salaSeparada;predio;lotacao;percOcupacaoReal;percOcupacaoTotal
1008;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M4;0.92;S8;UAC;45.0;0.5111111111111111;0.5555555555555556
1009;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M3;0.92;S8;UAC;45.0;0.5111111111111111;0.5555555555555556
1010;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M4;0.92;S8;UAC;45.0;0.5111111111111111;0.5555555555555556
1011;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;4M3;0.92;S8;UAC;45.0;0.5111111111111111;0.5555555555555556
1012;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M3;0.92;Lab.Termoflui.;UED;25.0;0.92;1.0
1013;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M4;0.92;Lab.Termoflui.;UED;25.0;0.92;1.0
1014;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M3;0.92;Lab.Termoflui.;UED;25.0;0.92;1.0
1015;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M4;0.92;Lab.Termoflui.;UED;25.0;0.92;1.0
1016;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;4M3;0.92;Lab.Termoflui.;UED;25.0;0.92;1.0
1017;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M3;0.92;I3;UAC;60.0;0.38333333333333336;0.4166666666666667
1018;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M4;0.92;I3;UAC;60.0;0.38333333333333336;0.4166666666666667
1019;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M3;0.92;I3;UAC;60.0;0.38333333333333336;0.4166666666666667
1020;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M4;0.92;I3;UAC;60.0;0.38333333333333336;0.4166666666666667
1021;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;4M3;0.92;I3;UAC;60.0;0.38333333333333336;0.4166666666666667
1022;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M3;0.92;S8;UAC;45.0;0.5111111111111111;0.5555555555555556
1023;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M4;0.92;S8;UAC;45.0;0.5111111111111111;0.5555555555555556
1024;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M3;0.92;S8;UAC;45.0;0.5111111111111111;0.5555555555555556
1025;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M4;0.92;S8;UAC;45.0;0.5111111111111111;0.5555555555555556
1026;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;4M3;0.92;S8;UAC;45.0;0.5111111111111111;0.5555555555555556
1027;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M3;0.92;Lab.Termoflui.;UED;25.0;0.92;1.0
1028;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M4;0.92;Lab.Termoflui.;UED;25.0;0.92;1.0
1029;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M3;0.92;Lab.Termoflui.;UED;25.0;0.92;1.0
1030;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M4;0.92;Lab.Termoflui.;UED;25.0;0.92;1.0
1031;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;4M3;0.92;Lab.Termoflui.;UED;25.0;0.92;1.0
1032;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M3;0.92;I3;UAC;60.0;0.38333333333333336;0.4166666666666667
1033;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;2M4;0.92;I3;UAC;60.0;0.38333333333333336;0.4166666666666667
1034;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M3;0.92;I3;UAC;60.0;0.38333333333333336;0.4166666666666667
1035;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;6M4;0.92;I3;UAC;60.0;0.38333333333333336;0.4166666666666667
1036;FGA0204 - DINÂMICA DOS FLUÍDOS;1;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M3;25;23;FGA - SALA S8 /LAB TERMOFLUIDOS / SALA I3;4M3;0.92;I3;UAC;60.0;0.38333333333333336;0.4166666666666667
1037;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;2M3;0.85;S8;UAC;45.0;0.37777777777777777;0.4444444444444444
1038;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;2M4;0.85;S8;UAC;45.0;0.37777777777777777;0.4444444444444444
1039;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;6M3;0.85;S8;UAC;45.0;0.37777777777777777;0.4444444444444444
1040;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;6M4;0.85;S8;UAC;45.0;0.37777777777777777;0.4444444444444444
1041;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;4M4;0.85;S8;UAC;45.0;0.37777777777777777;0.4444444444444444
1042;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;2M3;0.85;Lab.Termoflui.;UED;25.0;0.68;0.8
1043;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;2M4;0.85;Lab.Termoflui.;UED;25.0;0.68;0.8
1044;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;6M3;0.85;Lab.Termoflui.;UED;25.0;0.68;0.8
1045;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;6M4;0.85;Lab.Termoflui.;UED;25.0;0.68;0.8
1046;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;4M4;0.85;Lab.Termoflui.;UED;25.0;0.68;0.8
1047;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;2M3;0.85;I3;UAC;60.0;0.2833333333333333;0.3333333333333333
1048;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;2M4;0.85;I3;UAC;60.0;0.2833333333333333;0.3333333333333333
1049;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;6M3;0.85;I3;UAC;60.0;0.2833333333333333;0.3333333333333333
1050;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;6M4;0.85;I3;UAC;60.0;0.2833333333333333;0.3333333333333333
1051;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;AUGUSTO CESAR DE MENDONCA BRASIL;15h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;4M4;0.85;I3;UAC;60.0;0.2833333333333333;0.3333333333333333
1052;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;2M3;0.85;S8;UAC;45.0;0.37777777777777777;0.4444444444444444
1053;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;2M4;0.85;S8;UAC;45.0;0.37777777777777777;0.4444444444444444
1054;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;6M3;0.85;S8;UAC;45.0;0.37777777777777777;0.4444444444444444
1055;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;6M4;0.85;S8;UAC;45.0;0.37777777777777777;0.4444444444444444
1056;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;4M4;0.85;S8;UAC;45.0;0.37777777777777777;0.4444444444444444
1057;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;2M3;0.85;Lab.Termoflui.;UED;25.0;0.68;0.8
1058;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;2M4;0.85;Lab.Termoflui.;UED;25.0;0.68;0.8
1059;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;6M3;0.85;Lab.Termoflui.;UED;25.0;0.68;0.8
1060;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;6M4;0.85;Lab.Termoflui.;UED;25.0;0.68;0.8
1061;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;4M4;0.85;Lab.Termoflui.;UED;25.0;0.68;0.8
1062;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;2M3;0.85;I3;UAC;60.0;0.2833333333333333;0.3333333333333333
1063;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;2M4;0.85;I3;UAC;60.0;0.2833333333333333;0.3333333333333333
1064;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;6M3;0.85;I3;UAC;60.0;0.2833333333333333;0.3333333333333333
1065;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;6M4;0.85;I3;UAC;60.0;0.2833333333333333;0.3333333333333333
1066;FGA0204 - DINÂMICA DOS FLUÍDOS;2;2022;2;LUCIANO GONCALVES NOLETO;60h;26M34 4M4;20;17;FGA - SALA S8 / LAB TERMOFLUIDOS/ SALA I3;4M4;0.85;I3;UAC;60.0;0.2833333333333333;0.3333333333333333
1067;FGA0206 - ENGENHARIA DE PRODUTO DE SOFTWARE;1;2022;2;HILMER RODRIGUES NERI;60h;35T23;46;45;FGA - SALA I8;3T2;0.9782608695652174;I8;UAC;45.0;1.0;1.0222222222222221
1068;FGA0206 - ENGENHARIA DE PRODUTO DE SOFTWARE;1;2022;2;HILMER RODRIGUES NERI;60h;35T23;46;45;FGA - SALA I8;3T3;0.9782608695652174;I8;UAC;45.0;1.0;1.0222222222222221
1069;FGA0206 - ENGENHARIA DE PRODUTO DE SOFTWARE;1;2022;2;HILMER RODRIGUES NERI;60h;35T23;46;45;FGA - SALA I8;5T2;0.9782608695652174;I8;UAC;45.0;1.0;1.0222222222222221
1070;FGA0206 - ENGENHARIA DE PRODUTO DE SOFTWARE;1;2022;2;HILMER RODRIGUES NERI;60h;35T23;46;45;FGA - SALA I8;5T3;0.9782608695652174;I8;UAC;45.0;1.0;1.0222222222222221
1071;FGA0208 - ARQUITETURA E DESENHO DE SOFTWARE;1;2022;2;MILENE SERRANO;60h;26M12;60;55;FGA - SALA MOCAP;2M1;0.9166666666666666;Mocap;UED;60.0;0.9166666666666666;1.0
1072;FGA0208 - ARQUITETURA E DESENHO DE SOFTWARE;1;2022;2;MILENE SERRANO;60h;26M12;60;55;FGA - SALA MOCAP;2M2;0.9166666666666666;Mocap;UED;60.0;0.9166666666666666;1.0
1073;FGA0208 - ARQUITETURA E DESENHO DE SOFTWARE;1;2022;2;MILENE SERRANO;60h;26M12;60;55;FGA - SALA MOCAP;6M1;0.9166666666666666;Mocap;UED;60.0;0.9166666666666666;1.0
1074;FGA0208 - ARQUITETURA E DESENHO DE SOFTWARE;1;2022;2;MILENE SERRANO;60h;26M12;60;55;FGA - SALA MOCAP;6M2;0.9166666666666666;Mocap;UED;60.0;0.9166666666666666;1.0
1075;FGA0210 - PARADIGMAS DE PROGRAMAÇÃO;1;2022;2;MILENE SERRANO;60h;26M34;41;40;FGA - SALA I6;2M3;0.975609756097561;I6;UAC;40.0;1.0;1.025
1076;FGA0210 - PARADIGMAS DE PROGRAMAÇÃO;1;2022;2;MILENE SERRANO;60h;26M34;41;40;FGA - SALA I6;2M4;0.975609756097561;I6;UAC;40.0;1.0;1.025
1077;FGA0210 - PARADIGMAS DE PROGRAMAÇÃO;1;2022;2;MILENE SERRANO;60h;26M34;41;40;FGA - SALA I6;6M3;0.975609756097561;I6;UAC;40.0;1.0;1.025
1078;FGA0210 - PARADIGMAS DE PROGRAMAÇÃO;1;2022;2;MILENE SERRANO;60h;26M34;41;40;FGA - SALA I6;6M4;0.975609756097561;I6;UAC;40.0;1.0;1.025
1079;FGA0211 - FUNDAMENTOS DE REDES DE COMPUTADORES;1;2022;2;FERNANDO WILLIAM CRUZ;60h;24T45;42;38;FGA - SALA I7 E I8;2T4;0.9047619047619048;I7;UAC;40.0;0.95;1.05
1080;FGA0211 - FUNDAMENTOS DE REDES DE COMPUTADORES;1;2022;2;FERNANDO WILLIAM CRUZ;60h;24T45;42;38;FGA - SALA I7 E I8;2T5;0.9047619047619048;I7;UAC;40.0;0.95;1.05
1081;FGA0211 - FUNDAMENTOS DE REDES DE COMPUTADORES;1;2022;2;FERNANDO WILLIAM CRUZ;60h;24T45;42;38;FGA - SALA I7 E I8;4T4;0.9047619047619048;I7;UAC;40.0;0.95;1.05
1082;FGA0211 - FUNDAMENTOS DE REDES DE COMPUTADORES;1;2022;2;FERNANDO WILLIAM CRUZ;60h;24T45;42;38;FGA - SALA I7 E I8;4T5;0.9047619047619048;I7;UAC;40.0;0.95;1.05
1083;FGA0211 - FUNDAMENTOS DE REDES DE COMPUTADORES;1;2022;2;FERNANDO WILLIAM CRUZ;60h;24T45;42;38;FGA - SALA I7 E I8;2T4;0.9047619047619048;I8;UAC;45.0;0.8444444444444444;0.9333333333333333
1084;FGA0211 - FUNDAMENTOS DE REDES DE COMPUTADORES;1;2022;2;FERNANDO WILLIAM CRUZ;60h;24T45;42;38;FGA - SALA I7 E I8;2T5;0.9047619047619048;I8;UAC;45.0;0.8444444444444444;0.9333333333333333
1085;FGA0211 - FUNDAMENTOS DE REDES DE COMPUTADORES;1;2022;2;FERNANDO WILLIAM CRUZ;60h;24T45;42;38;FGA - SALA I7 E I8;4T4;0.9047619047619048;I8;UAC;45.0;0.8444444444444444;0.9333333333333333
1086;FGA0211 - FUNDAMENTOS DE REDES DE COMPUTADORES;1;2022;2;FERNANDO WILLIAM CRUZ;60h;24T45;42;38;FGA - SALA I7 E I8;4T5;0.9047619047619048;I8;UAC;45.0;0.8444444444444444;0.9333333333333333
1087;FGA0214 - TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA;1;2022;2;FABIO CORDEIRO DE LISBOA;60h;2T2345;20;16;FGA - SALA I4 (Manutenção Automotiva);2T2;0.8;I4;UAC;45.0;0.35555555555555557;0.4444444444444444
1088;FGA0214 - TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA;1;2022;2;FABIO CORDEIRO DE LISBOA;60h;2T2345;20;16;FGA - SALA I4 (Manutenção Automotiva);2T3;0.8;I4;UAC;45.0;0.35555555555555557;0.4444444444444444
1089;FGA0214 - TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA;1;2022;2;FABIO CORDEIRO DE LISBOA;60h;2T2345;20;16;FGA - SALA I4 (Manutenção Automotiva);2T4;0.8;I4;UAC;45.0;0.35555555555555557;0.4444444444444444
1090;FGA0214 - TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA;1;2022;2;FABIO CORDEIRO DE LISBOA;60h;2T2345;20;16;FGA - SALA I4 (Manutenção Automotiva);2T5;0.8;I4;UAC;45.0;0.35555555555555557;0.4444444444444444
1091;FGA0214 - TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA;2;2022;2;BRUNO LUIZ PEREIRA;60h;25T23;16;10;FGA - SALA I5 e MULTIUSO (Fund.Veículos Elétricos);2T2;0.625;I5;UAC;45.0;0.2222222222222222;0.35555555555555557
1092;FGA0214 - TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA;2;2022;2;BRUNO LUIZ PEREIRA;60h;25T23;16;10;FGA - SALA I5 e MULTIUSO (Fund.Veículos Elétricos);2T3;0.625;I5;UAC;45.0;0.2222222222222222;0.35555555555555557
1093;FGA0214 - TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA;2;2022;2;BRUNO LUIZ PEREIRA;60h;25T23;16;10;FGA - SALA I5 e MULTIUSO (Fund.Veículos Elétricos);5T2;0.625;I5;UAC;45.0;0.2222222222222222;0.35555555555555557
1094;FGA0214 - TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA;2;2022;2;BRUNO LUIZ PEREIRA;60h;25T23;16;10;FGA - SALA I5 e MULTIUSO (Fund.Veículos Elétricos);5T3;0.625;I5;UAC;45.0;0.2222222222222222;0.35555555555555557
1095;FGA0214 - TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA;2;2022;2;BRUNO LUIZ PEREIRA;60h;25T23;16;10;FGA - SALA I5 e MULTIUSO (Fund.Veículos Elétricos);2T2;0.625;Multi.;UAC;25.0;0.4;0.64
1096;FGA0214 - TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA;2;2022;2;BRUNO LUIZ PEREIRA;60h;25T23;16;10;FGA - SALA I5 e MULTIUSO (Fund.Veículos Elétricos);2T3;0.625;Multi.;UAC;25.0;0.4;0.64
1097;FGA0214 - TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA;2;2022;2;BRUNO LUIZ PEREIRA;60h;25T23;16;10;FGA - SALA I5 e MULTIUSO (Fund.Veículos Elétricos);5T2;0.625;Multi.;UAC;25.0;0.4;0.64
1098;FGA0214 - TÓPICOS ESPECIAIS EM ENGENHARIA AUTOMOTIVA;2;2022;2;BRUNO LUIZ PEREIRA;60h;25T23;16;10;FGA - SALA I5 e MULTIUSO (Fund.Veículos Elétricos);5T3;0.625;Multi.;UAC;25.0;0.4;0.64
1099;FGA0219 - PROCESSAMENTO DE SINAIS;1;2022;2;CRISTIANO JACQUES MIOSSO RODRIGUES MENDES;60h;46M12;45;19;FGA - SALA MOCAP / SALA I1;4M1;0.4222222222222222;Mocap;UED;60.0;0.31666666666666665;0.75
1100;FGA0219 - PROCESSAMENTO DE SINAIS;1;2022;2;CRISTIANO JACQUES MIOSSO RODRIGUES MENDES;60h;46M12;45;19;FGA - SALA MOCAP / SALA I1;4M2;0.4222222222222222;Mocap;UED;60.0;0.31666666666666665;0.75
1101;FGA0219 - PROCESSAMENTO DE SINAIS;1;2022;2;CRISTIANO JACQUES MIOSSO RODRIGUES MENDES;60h;46M12;45;19;FGA - SALA MOCAP / SALA I1;6M1;0.4222222222222222;Mocap;UED;60.0;0.31666666666666665;0.75
1102;FGA0219 - PROCESSAMENTO DE SINAIS;1;2022;2;CRISTIANO JACQUES MIOSSO RODRIGUES MENDES;60h;46M12;45;19;FGA - SALA MOCAP / SALA I1;6M2;0.4222222222222222;Mocap;UED;60.0;0.31666666666666665;0.75
1103;FGA0219 - PROCESSAMENTO DE SINAIS;1;2022;2;CRISTIANO JACQUES MIOSSO RODRIGUES MENDES;60h;46M12;45;19;FGA - SALA MOCAP / SALA I1;4M1;0.4222222222222222;I1;UAC;45.0;0.4222222222222222;1.0
1104;FGA0219 - PROCESSAMENTO DE SINAIS;1;2022;2;CRISTIANO JACQUES MIOSSO RODRIGUES MENDES;60h;46M12;45;19;FGA - SALA MOCAP / SALA I1;4M2;0.4222222222222222;I1;UAC;45.0;0.4222222222222222;1.0
1105;FGA0219 - PROCESSAMENTO DE SINAIS;1;2022;2;CRISTIANO JACQUES MIOSSO RODRIGUES MENDES;60h;46M12;45;19;FGA - SALA MOCAP / SALA I1;6M1;0.4222222222222222;I1;UAC;45.0;0.4222222222222222;1.0
1106;FGA0219 - PROCESSAMENTO DE SINAIS;1;2022;2;CRISTIANO JACQUES MIOSSO RODRIGUES MENDES;60h;46M12;45;19;FGA - SALA MOCAP / SALA I1;6M2;0.4222222222222222;I1;UAC;45.0;0.4222222222222222;1.0
1107;FGA0221 - INTELIGÊNCIA ARTIFICIAL;1;2022;2;FABIANO ARAUJO SOARES;60h;35T45;45;35;FGA - SALA I1;3T4;0.7777777777777778;I1;UAC;45.0;0.7777777777777778;1.0
1108;FGA0221 - INTELIGÊNCIA ARTIFICIAL;1;2022;2;FABIANO ARAUJO SOARES;60h;35T45;45;35;FGA - SALA I1;3T5;0.7777777777777778;I1;UAC;45.0;0.7777777777777778;1.0
1109;FGA0221 - INTELIGÊNCIA ARTIFICIAL;1;2022;2;FABIANO ARAUJO SOARES;60h;35T45;45;35;FGA - SALA I1;5T4;0.7777777777777778;I1;UAC;45.0;0.7777777777777778;1.0
1110;FGA0221 - INTELIGÊNCIA ARTIFICIAL;1;2022;2;FABIANO ARAUJO SOARES;60h;35T45;45;35;FGA - SALA I1;5T5;0.7777777777777778;I1;UAC;45.0;0.7777777777777778;1.0
